10.0643019618,1.09521216252,0.151004246707,593
-2.29924552553,9.28668979333,-0.96682875565,751
3.03174419133,9.15898766067,-2.53171351,1027
0.00812680312,1.39263515298,9.360129955,761
0.389900822133,-5.56658498773,5.08913996823,45
9.19659237867,0.827056930167,1.28692765782,110
-0.133468765277,5.36668289867,7.86504824367,789
4.19262384367,8.250401041,2.62947183133,679
7.56955407031,-4.54097800667,-3.38846441533,110
0.0454895767567,6.76854206067,7.07585770807,1015
-1.02608943077,4.1759917004,7.83743300333,660
-0.0528431346667,-0.0664679652333,9.67141590667,727
3.55414983767,-0.169028516587,8.78611216667,663
-1.2933972275,4.96236272067,8.372587047,554
-0.578073099663,8.16942511633,4.906015208,152
0.603225325967,5.45876850481,7.5480588956,25
-1.35721231633,2.45336229407,-5.91270785922,78
-0.44833005221,9.32212491833,-2.1573204453,860
-1.07280314177,6.92624335267,6.58291055633,859
-1.50912811543,4.1440808022,8.09493994133,290
0.177333438913,-0.551477848263,10.3023067253,814
5.3731310844,-3.86904800843,-2.54204127164,711
-0.780173146233,9.354027507,2.94505309449,711
-0.0836743330033,4.53175610267,8.285682485,350
0.55380897979,9.766401335,1.0601129645,997
-0.00181959362667,5.83361968267,7.858668155,864
-0.535630176446,-4.98235494027,0.6317307049,610
2.27614169577,0.913925321617,8.54467969327,967
0.69972266299,9.27125700333,-0.66912228103,593
6.23830959433,1.19606366507,7.19793829333,646
1.23769443091,5.12775911935,7.0864877973,110
2.03819986256,-6.41109748984,2.30724427951,68
-0.908647418233,3.26275418747,9.28873644323,646
-2.65569892683,-2.33328436933,3.0328097153,89
-2.03135547452,3.4146071556,8.67155606267,394
-8.80071093497,-1.57097938118,2.13881166812,739
9.17101157517,-0.5760725951,3.45346186,78
-1.70626422797,-0.434249392067,4.92137933823,89
8.26562684467,-4.92406937133,-0.68498826114,997
0.264952647847,1.54171266773,-4.15335754467,739
9.45219245167,-0.235869565833,1.7626994789,912
-1.03481554167,8.00856469867,5.13381682667,1017
-1.87539414697,5.01620372267,8.26350734867,216
-2.65137083088,1.41698431642,3.09803311481,27
2.85187735897,3.4136846863,6.49712917963,89
-1.63741049444,1.64210307707,2.21077394536,839
-0.850653122567,3.790395116,8.31790073,461
0.718757637287,0.178908143747,8.8234445629,8
-0.191922066015,4.816683152,8.362635769,75
3.77098622933,-8.93020653067,3.10818888627,45
-3.48902225067,5.79805428673,6.398456185,670
4.028172383,0.875152719567,6.866289458,646
-0.639475318483,6.71946234467,6.76454572433,9
