0.01420672310533,0.48188735704570,0.79176731003567,0.45184793848960,7
0.02884703474896,0.42998255274998,0.78012262641991,0.50363488765824,7
0.03543635435943,0.44167625983799,0.80019040984951,0.47418947747787,7
0.04455958721670,0.44146273568169,0.78957082709263,0.48755539684244,7
0.04991902094769,0.44812247384670,0.78232087769022,0.40440248913877,7
0.05643467944454,0.44316848180599,0.76925538651854,0.32214341148115,7
0.06719611973212,0.44116189117657,0.80542053824960,0.44317388489315,7
0.07768848476714,0.44016044779605,0.77359360637168,0.48056778828535,7
0.09503029571504,0.44643849830687,0.77395955397409,0.47255282286519,7
0.11720299891872,0.44980367676776,0.78208022937945,0.48350238672353,7
0.13264731244104,0.44378808564175,0.79237989826552,0.48550953186402,7
0.15304443742377,0.45131270847006,0.78952987869648,0.37018104170803,7
0.16501556275416,0.45829135760827,0.76305054736373,0.47618135245247,7
0.18084545444691,0.42660247061215,0.77738289360563,0.49240686483366,7
0.19323292276577,0.48928657773343,0.71539338423840,0.52234871065321,7
0.19861905571816,0.55085692318722,0.64267971003667,0.51409389516857,7
0.21162947508139,0.45380145635920,0.75284920319500,0.49597572590706,7
0.22541380279247,0.43774446338185,0.75569732079492,0.52120667074541,7
0.24957700935525,0.48227664869605,0.76909433428174,0.47467888765967,7
0.26447982443863,0.43206613086523,0.69926775898063,0.44375628117399,7
0.01347215365602,0.41898764412445,0.67253865560570,0.57885382288613,8
0.03514815920877,0.40355138381717,0.69049526248414,0.58110948542219,8
0.05424470485207,0.43745409690190,0.69897167735297,0.56109613080068,8
0.07006199474110,0.43243845283180,0.72010505916781,0.56700555708514,8
0.09779183870300,0.39242278065972,0.66922432128500,0.54174490182672,8
0.12119267014990,0.44089178271553,0.68254319983196,0.53636748398959,8
0.14060872801829,0.41201253866565,0.66259269361016,0.58291549643194,8
0.15089760259894,0.42956168599545,0.73164097776872,0.52964106050863,8
0.16859863683489,0.41595685777449,0.68784861578576,0.58594105104735,8
0.19707806087719,0.41813258929961,0.69432474943593,0.56939387419976,8
0.23434364851217,0.41687514126839,0.70059308163106,0.56284383584316,8
0.26300904848037,0.38521938807129,0.66135241224428,0.53851535268944,8
0.29472734128921,0.41237137042694,0.58968425966289,0.52275157173599,8
0.32825115667490,0.41486614492618,0.64226912273789,0.56471752175713,8
0.34977341813545,0.41849194495363,0.66718792089988,0.57114437936999,8
0.37033111447561,0.40882899038555,0.66663985796884,0.52803831077713,8
0.39246921450520,0.45042936277382,0.70242628096754,0.52828818079583,8
0.41903563929565,0.40428602462636,0.67733448172986,0.54218254076971,8
0.44455318227885,0.42237981226485,0.68423438221949,0.56425625143779,8
0.46209853855895,0.41418205214259,0.66809136338277,0.57531596614038,8
0.00481373559257,0.45088747225041,0.72868710132965,0.50652901686004,9
0.00937913936407,0.41605773295207,0.65256395097379,0.56568932800533,9
0.02021447534867,0.43999320971937,0.62417502306188,0.52256561836629,9
0.02344067661270,0.43477108380614,0.64903377959207,0.51532932905894,9
0.02461095280707,0.44897477502007,0.74377911960999,0.47167039885046,9
0.02507261908227,0.43361482304788,0.65868754655206,0.56920147012488,9
0.02531688685256,0.42376682026004,0.78970562004089,0.51974550082655,9
0.02585473591611,0.46686057904701,0.70458503022898,0.50401285651208,9
0.02800212995371,0.43764543635902,0.80928660874107,0.46413838928043,9
0.03196575006287,0.42436890673085,0.72808122566952,0.48154108998026,9
0.03266509297237,0.38621541063600,0.55905156427094,0.59160849067915,9
0.03405202991273,0.46000708848266,0.64752574668097,0.54584128933477,9
0.03581931771742,0.43484992661547,0.69072503515668,0.56361246403908,9
0.03783155308180,0.44486971580907,0.72023030632953,0.47380672726181,9
0.03812463235891,0.44079930188603,0.79706812508789,0.41357790955134,9
0.03903125731676,0.43978768761676,0.64714674615072,0.54952125255303,9
0.03959844630720,0.40318504567197,0.60269810145728,0.55102445149398,9
0.04144920985406,0.49628821835035,0.62286360869760,0.54800186766104,9
0.04635210954590,0.45782215587490,0.66011208840447,0.54274527192701,9
0.05162285916536,0.44027340508502,0.63102675156702,0.57432698566296,9
0.00348425148420,0.43482905860386,0.92311417724236,0.32181431473467,12
0.00412906206682,0.35663113167218,0.66133479260491,0.58292991566378,12
0.00415125357727,0.39929133002257,0.89592248519373,0.37350952984501,12
0.00417896649258,0.41973733889557,0.93339412612375,0.33656099688891,12
0.00418591588029,0.44563064215614,0.93396701339181,0.31671916674319,12
0.00419021992494,0.43170040624958,0.93502779122576,0.32561886479410,12
0.00419459005486,0.44754914519959,0.93398246707243,0.31438264155212,12
0.00419979571900,0.43577100681934,0.93531478933248,0.31437210934476,12
0.00420492795505,0.44572581023030,0.93222406799609,0.30119715353265,12
0.00651106924209,0.39115229156237,0.80435444993704,0.42668897224627,12
0.00869192445396,0.38345016118066,0.62230233760868,0.55319187998564,12
0.00871431035559,0.40610666623730,0.72794307194941,0.56989674068813,12
0.00879919398449,0.44549221588058,0.35359975012315,0.35956734418166,12
0.00901846335950,0.38056699911402,0.70084410085281,0.44951708255434,12
0.00914283892651,0.36624203190927,0.85975887493453,0.49263990675373,12
0.00915338126592,0.39661472619060,0.84869410346516,0.50917220017008,12
0.00915955965883,0.34467563402124,0.81550862634225,0.50240648523270,12
0.01139330627331,0.36034268882997,0.80859645555701,0.47834043829492,12
0.01593199845659,0.35355438897186,0.83636434834063,0.51912835754530,12
0.01492793135004,0.37270913931226,0.79659453745001,0.54793388935441,12
0.00395411078684,0.40227139897039,0.67930439802545,0.58429319007081,23
0.00682868818222,0.42080290779525,0.71876628436132,0.51816749990913,23
0.04450590201794,0.44345977123748,0.54385714395753,0.53815564397793,23
0.05044851776081,0.41176064489167,0.63469631093612,0.56334168688946,23
0.05475859742609,0.38868749311616,0.75692525185486,0.48067857389769,23
0.05798241846107,0.42906186013091,0.70769931445838,0.51648502945086,23
0.06134681986652,0.40573137898399,0.67792565880008,0.52930196874927,23
0.06380128238911,0.45750490091066,0.68902595531835,0.50733042618993,23
0.06799928414427,0.42277577796077,0.68817851296278,0.51985131538632,23
0.07045735855528,0.49841795015489,0.65064771220049,0.49059534767442,23
0.07337592671106,0.45148859311967,0.69412527588197,0.51244252084589,23
0.07624298507145,0.41782544860787,0.70463822976164,0.54387824400966,23
0.07824803491889,0.40548027186125,0.69856611486626,0.57122609418675,23
0.07953750265810,0.40050957547898,0.70569460236385,0.48481832411880,23
0.08306989745363,0.41074592053627,0.74437916986471,0.45790290754157,23
0.08531362487597,0.38102755480168,0.65338469634239,0.55239953908806,23
0.08757778733190,0.52519372123535,0.60089872819798,0.46567133055287,23
0.08833300282390,0.55025058414057,0.67624691393577,0.47504564685201,23
0.09435641688940,0.36082377289835,0.64676517844437,0.49527162087975,23
0.09776848973419,0.38347794995387,0.67443280340825,0.57080740162863,23
0.00421062674668,0.50477758775423,0.61892539160002,0.48682094838676,25
0.03505344278756,0.40904379455358,0.68945754177383,0.51767244856077,25
0.05645925504868,0.50402902583637,0.63656888438276,0.49448818398696,25
0.05909416397659,0.59450775056296,0.60971426549520,0.50610935432910,25
0.07983935968200,0.41366570989348,0.77825642285312,0.49483532757998,25
0.08889187164039,0.43084660503144,0.76261283978580,0.50468021185361,25
0.09000138262362,0.40419548820320,0.76924432105553,0.51868819612977,25
0.09202366951869,0.39827566039782,0.74389205201346,0.47826144351552,25
0.09413065995064,0.53759448408267,0.63347675728363,0.51587472176333,25
0.09531673786699,0.44716980904970,0.68373785291747,0.51716742851600,25
0.09609664528866,0.41120361901951,0.78460512983820,0.52692971098040,25
0.09697263102914,0.46497263575936,0.72745237058718,0.50368968416922,25
0.09860280504147,0.43552236439651,0.73609353622887,0.51778320112715,25
